user_id,age,country,course_type,course_category,course_price,time_spent_hours,assignments_completed,quiz_avg_score,login_frequency_per_week,device_type,last_login_days_ago,forum_posts,video_completion_percent,certificate_attempted,payment_type,course_completed
6287,48,Canada,Classroom Training Live Session,Accounting,489,19,13,4,6,Mobile,50,25,55,0,Corporate,0
6288,53,India,Instructor-led Online,Risk,821,9,9,1,1,Desktop,44,5,83,1,Individual,0
6289,48,Canada,Instructor-led Online,Accounting,374,71,14,36,5,Tablet,16,31,18,0,Individual,1
6290,49,USA,Instructor-led Online,Finance,686,132,13,30,3,Desktop,38,32,43,0,Corporate,1
6291,58,UK,Instructor-led Online,Accounting,458,97,5,73,0,Desktop,34,10,58,1,Corporate,0
6292,57,UK,Self-paced,Finance,826,118,4,25,1,Tablet,55,20,89,1,Individual,0
6293,45,India,Classroom Training Live Session,Risk,794,58,7,57,4,Desktop,9,44,9,1,Corporate,0
6294,45,Canada,Classroom Training Live Session,Accounting,631,88,8,69,0,Desktop,10,29,2,1,Individual,0
6295,27,UK,Classroom Training Live Session,Risk,234,61,13,1,5,Mobile,19,25,58,0,Corporate,0
6296,26,USA,Self-paced,Finance,480,139,8,30,5,Tablet,35,46,13,0,Corporate,1
6297,20,Canada,Instructor-led Online,Accounting,1152,4,0,7,6,Tablet,30,31,97,0,Corporate,0
6298,51,Canada,Self-paced,Accounting,1174,9,4,63,2,Mobile,19,34,9,0,Individual,0
6299,50,Canada,Self-paced,Finance,242,85,9,34,2,Desktop,50,36,9,1,Corporate,0
6300,25,Canada,Classroom Training Live Session,Finance,363,141,7,75,4,Desktop,58,16,46,1,Individual,1
6301,53,Canada,Classroom Training Live Session,Finance,198,69,12,71,6,Tablet,7,30,61,1,Individual,1
6302,30,USA,Classroom Training Live Session,Investment,953,110,11,57,5,Mobile,7,4,63,1,Corporate,1
6303,37,Australia,Instructor-led Online,Risk,552,173,9,57,3,Mobile,29,38,2,0,Individual,1
6304,26,India,Classroom Training Live Session,Accounting,704,38,13,48,1,Desktop,1,35,6,1,Corporate,0
6305,37,UK,Classroom Training Live Session,Risk,174,90,8,98,4,Tablet,32,8,21,0,Corporate,1
6306,47,UK,Classroom Training Live Session,Accounting,315,17,11,66,6,Tablet,42,25,11,0,Corporate,1
6307,50,USA,Self-paced,Risk,945,7,9,37,1,Tablet,43,26,9,1,Corporate,0
6308,58,India,Self-paced,Finance,437,93,6,93,0,Tablet,12,21,15,0,Corporate,0
6309,36,India,Self-paced,Accounting,1093,175,0,69,3,Tablet,10,36,21,0,Corporate,1
6310,59,India,Classroom Training Live Session,Finance,771,23,10,31,5,Mobile,39,25,93,1,Individual,0
6311,19,India,Instructor-led Online,Risk,457,162,1,37,3,Mobile,26,39,66,0,Individual,0
6312,22,India,Classroom Training Live Session,Accounting,951,46,8,71,2,Mobile,49,40,1,1,Corporate,0
6313,55,India,Classroom Training Live Session,Risk,314,138,12,52,3,Tablet,27,30,1,0,Corporate,1
6314,45,Australia,Classroom Training Live Session,Finance,1054,44,1,79,4,Mobile,50,13,42,0,Corporate,0
6315,53,Canada,Instructor-led Online,Accounting,574,131,3,5,5,Tablet,21,21,35,1,Individual,0
6316,22,India,Classroom Training Live Session,Accounting,1121,35,8,28,2,Mobile,31,9,88,0,Corporate,0
6317,42,Australia,Classroom Training Live Session,Investment,607,44,6,73,5,Mobile,30,4,59,0,Corporate,0
6318,40,,,,117,99,4,40,3,,46,17,71,1,,0
6319,25,Australia,Classroom Training Live Session,Risk,218,111,12,94,4,Tablet,56,16,76,1,Individual,1
6320,42,,,,629,157,2,34,5,,50,2,20,0,,1
6321,25,Australia,Self-paced,Investment,870,54,10,1,0,Tablet,17,49,84,1,Individual,0
6322,18,India,Classroom Training Live Session,Finance,563,29,13,28,4,Tablet,21,48,7,0,Corporate,0
6323,21,Canada,Classroom Training Live Session,Investment,763,76,10,12,1,Mobile,3,25,62,0,Individual,0
6324,28,India,Classroom Training Live Session,Risk,141,86,11,37,5,Mobile,3,33,25,0,Individual,0
6325,38,UK,Self-paced,Finance,320,98,14,90,1,Mobile,45,25,68,1,Corporate,1
6326,22,Canada,Classroom Training Live Session,Investment,206,5,8,24,0,Desktop,7,0,30,0,Individual,0
6327,35,Canada,Instructor-led Online,Investment,695,152,12,82,3,Desktop,38,14,72,1,Individual,1
6328,53,USA,Instructor-led Online,Accounting,653,165,8,34,4,Tablet,57,17,19,1,Corporate,1
6329,55,USA,Classroom Training Physical,Risk,227,158,3,92,3,Desktop,42,40,26,0,Corporate,1
6330,46,Canada,Self-paced,Risk,970,108,12,85,3,Desktop,51,6,3,1,Corporate,1
6331,50,India,Classroom Training Live Session,Finance,528,142,10,51,5,Mobile,7,41,15,0,Individual,1
6332,59,Australia,Self-paced,Accounting,490,132,14,73,5,Desktop,49,34,44,0,Individual,1
6333,27,USA,Instructor-led Online,Accounting,618,58,14,91,4,Tablet,40,26,28,1,Corporate,1
6334,39,USA,Classroom Training Live Session,Investment,957,50,4,39,1,Tablet,49,18,15,1,Individual,0
6335,31,Canada,Self-paced,Investment,248,127,3,62,1,Mobile,6,20,9,0,Individual,1
6336,44,USA,Instructor-led Online,Finance,513,123,6,29,1,Tablet,37,44,29,0,Corporate,0
6337,24,Canada,Classroom Training Live Session,Risk,372,69,9,84,6,Tablet,12,45,6,1,Individual,1
6338,36,Canada,Instructor-led Online,Accounting,646,29,3,33,1,Desktop,29,28,3,0,Individual,0
6339,50,India,Classroom Training Live Session,Risk,1129,29,3,4,4,Mobile,31,36,97,0,Individual,0
6340,57,India,Instructor-led Online,Finance,163,122,2,42,4,Mobile,54,41,35,1,Corporate,0
6341,36,,,,1011,94,6,98,1,,58,47,2,1,,0
6342,41,UK,Classroom Training Live Session,Risk,610,6,8,61,6,Mobile,35,28,12,1,Individual,0
6343,42,USA,Classroom Training Live Session,Investment,184,101,12,80,1,Mobile,33,42,60,0,Individual,0
6344,56,UK,Instructor-led Online,Risk,299,1,8,49,4,Mobile,16,7,66,0,Corporate,0
6345,19,UK,Classroom Training Live Session,Investment,116,73,0,92,4,Desktop,43,5,5,1,Individual,0
6346,33,Australia,Instructor-led Online,Risk,494,22,1,0,4,Mobile,45,48,41,1,Individual,0
6347,47,Australia,Classroom Training Live Session,Accounting,327,142,3,55,6,Mobile,45,14,86,1,Corporate,0
6348,40,UK,Self-paced,Finance,721,105,10,30,6,Mobile,39,1,94,0,Corporate,0
6349,34,USA,Instructor-led Online,Accounting,507,115,13,51,6,Mobile,58,12,57,0,Individual,1
6350,52,India,Instructor-led Online,Investment,748,19,7,39,5,Tablet,44,2,25,0,Corporate,0
6351,44,Australia,Instructor-led Online,Investment,313,89,6,77,0,Desktop,28,16,50,1,Corporate,1
6352,47,,,,1176,97,4,44,2,,9,28,85,1,,0
6353,19,Canada,Self-paced,Investment,245,82,1,46,0,Tablet,55,22,46,1,Individual,0
6354,35,Canada,Instructor-led Online,Finance,1155,19,1,23,6,Desktop,29,28,84,0,Corporate,0
6355,18,USA,Classroom Training Physical,Accounting,667,168,5,18,2,Desktop,28,49,86,0,Corporate,1
6356,44,USA,Self-paced,Finance,314,28,11,4,1,Desktop,23,36,79,0,Corporate,0
6357,56,USA,Classroom Training Physical,Finance,1050,95,6,94,2,Mobile,11,24,22,0,Individual,1
6358,55,,,,891,133,11,59,0,,36,14,65,1,,1
6359,21,Canada,Self-paced,Risk,858,41,10,75,1,Desktop,23,42,39,0,Individual,0
6360,49,India,Self-paced,Finance,273,103,9,41,6,Tablet,49,44,67,1,Individual,1
6361,24,Canada,Classroom Training Live Session,Accounting,473,168,3,59,5,Mobile,11,8,14,1,Individual,1
6362,47,Australia,Instructor-led Online,Risk,262,90,2,20,4,Mobile,20,23,25,1,Corporate,0
6363,55,USA,Classroom Training Physical,Accounting,980,124,11,20,6,Desktop,27,16,78,0,Individual,1
6364,51,Australia,Instructor-led Online,Investment,229,25,7,94,4,Desktop,5,30,38,0,Corporate,0
6365,27,USA,Instructor-led Online,Accounting,320,75,0,93,2,Mobile,5,13,15,1,Corporate,0
6366,54,USA,Self-paced,Finance,139,9,10,66,1,Tablet,33,0,9,0,Corporate,0
6367,46,India,Instructor-led Online,Risk,569,12,5,82,6,Tablet,54,12,3,0,Corporate,0
6368,24,Canada,Classroom Training Live Session,Finance,518,125,0,96,0,Tablet,50,38,88,1,Individual,1
6369,39,UK,Classroom Training Live Session,Risk,1141,44,12,31,1,Desktop,8,43,88,0,Corporate,0
6370,59,,,,330,135,9,59,1,,44,46,20,0,,1
6371,55,USA,Classroom Training Physical,Investment,378,151,9,47,2,Desktop,42,45,86,0,Individual,1
6372,45,Canada,Self-paced,Accounting,644,110,7,69,5,Desktop,31,18,69,1,Individual,1
6373,28,Australia,Classroom Training Live Session,Finance,771,157,13,28,5,Tablet,48,19,77,0,Corporate,1
6374,21,India,Classroom Training Live Session,Risk,1002,5,3,46,3,Tablet,38,37,35,0,Corporate,0
6375,51,Canada,Self-paced,Finance,124,14,8,8,0,Desktop,34,21,4,1,Individual,0
6376,22,USA,Classroom Training Physical,Finance,665,175,14,48,1,Mobile,22,28,15,0,Individual,1
6377,26,UK,Classroom Training Live Session,Risk,493,127,11,4,2,Tablet,21,23,41,0,Corporate,0
6378,20,UK,Classroom Training Live Session,Risk,374,170,12,45,4,Tablet,19,32,5,0,Individual,1
6379,49,USA,Classroom Training Physical,Investment,873,129,2,14,1,Tablet,48,10,81,1,Corporate,0
6380,28,UK,Instructor-led Online,Risk,949,41,4,63,0,Mobile,8,38,64,1,Individual,0
6381,18,UK,Self-paced,Investment,291,148,11,75,0,Mobile,39,23,29,0,Individual,1
6382,59,USA,Classroom Training Physical,Investment,132,108,14,31,1,Desktop,59,21,30,0,Corporate,0
6383,48,India,Self-paced,Accounting,368,96,0,15,6,Mobile,11,27,11,0,Individual,0
6384,33,Canada,Self-paced,Accounting,173,138,3,65,2,Desktop,32,15,9,0,Corporate,1
6385,23,Australia,Self-paced,Finance,228,114,6,97,2,Tablet,24,0,88,1,Corporate,1
6386,27,USA,Self-paced,Risk,603,167,9,70,5,Mobile,10,23,56,1,Individual,1
6387,21,Australia,Self-paced,Investment,476,129,13,78,4,Tablet,36,49,68,0,Individual,1
6388,46,UK,Self-paced,Investment,973,139,1,32,4,Mobile,56,16,11,0,Corporate,0
6389,57,USA,Self-paced,Risk,561,98,1,83,0,Desktop,52,4,96,0,Corporate,0
6390,28,Canada,Classroom Training Live Session,Investment,248,132,8,34,2,Tablet,38,32,76,1,Individual,1
6391,55,Canada,Self-paced,Accounting,272,30,10,34,3,Mobile,41,44,47,0,Corporate,0
6392,51,India,Self-paced,Finance,982,157,6,65,5,Tablet,10,15,5,0,Individual,1
6393,46,UK,Instructor-led Online,Finance,1003,168,0,69,6,Tablet,9,1,28,1,Individual,1
6394,19,USA,Instructor-led Online,Investment,924,169,7,93,3,Mobile,42,10,6,1,Corporate,1
6395,19,India,Classroom Training Live Session,Accounting,982,150,3,97,0,Tablet,3,24,56,0,Corporate,1
6396,41,Australia,Self-paced,Risk,1091,127,11,54,6,Tablet,17,24,50,0,Corporate,1
6397,20,USA,Instructor-led Online,Accounting,494,101,13,12,5,Tablet,42,7,72,1,Individual,0
6398,29,Canada,Instructor-led Online,Accounting,594,168,10,45,6,Tablet,28,47,54,1,Individual,1
6399,50,,,,783,20,11,85,4,,26,37,89,0,,0
6400,53,Canada,Self-paced,Investment,974,124,9,30,0,Desktop,12,35,74,0,Corporate,1
6401,36,India,Instructor-led Online,Finance,577,134,7,80,6,Desktop,35,17,75,1,Corporate,1
6402,35,UK,Self-paced,Investment,142,156,9,8,3,Desktop,24,20,25,0,Corporate,0
6403,54,Australia,Instructor-led Online,Investment,1054,140,10,99,2,Desktop,34,33,92,1,Individual,1
6404,43,India,Classroom Training Live Session,Finance,273,140,9,56,0,Mobile,47,9,99,1,Individual,1
6405,58,India,Instructor-led Online,Risk,888,9,8,17,4,Desktop,15,33,3,0,Individual,0
6406,57,India,Instructor-led Online,Investment,724,76,10,33,3,Tablet,43,1,31,1,Corporate,0
6407,37,UK,Classroom Training Live Session,Investment,855,178,13,19,4,Tablet,46,30,51,1,Individual,1
6408,46,USA,Classroom Training Live Session,Finance,999,95,1,30,6,Desktop,9,6,37,0,Corporate,0
6409,48,UK,Classroom Training Live Session,Accounting,1132,107,13,39,0,Mobile,29,46,57,1,Individual,1
6410,36,India,Classroom Training Live Session,Accounting,385,45,13,30,3,Tablet,49,29,37,0,Individual,0
6411,33,USA,Classroom Training Physical,Risk,266,92,4,91,6,Tablet,45,0,48,0,Corporate,1
6412,41,Australia,Self-paced,Investment,974,26,13,41,2,Tablet,40,42,72,0,Corporate,0
6413,49,UK,Classroom Training Live Session,Investment,712,149,9,26,4,Tablet,21,19,40,1,Corporate,1
6414,40,UK,Instructor-led Online,Risk,275,25,9,66,3,Tablet,26,12,46,0,Individual,0
6415,55,UK,Self-paced,Accounting,153,47,3,17,0,Desktop,53,24,25,1,Corporate,0
6416,24,USA,Instructor-led Online,Accounting,252,25,10,34,2,Desktop,56,29,13,0,Corporate,0
6417,24,Canada,Self-paced,Finance,839,168,11,33,4,Desktop,3,12,47,1,Individual,1
6418,40,Australia,Instructor-led Online,Risk,771,3,11,55,3,Mobile,31,16,51,0,Individual,0
6419,20,Australia,Instructor-led Online,Finance,392,35,0,53,2,Desktop,2,28,4,0,Corporate,0
6420,39,UK,Instructor-led Online,Finance,932,57,14,66,4,Desktop,0,46,48,1,Corporate,0
6421,24,India,Instructor-led Online,Investment,843,8,3,11,3,Desktop,46,13,18,0,Corporate,0
6422,54,USA,Self-paced,Investment,1087,60,0,41,6,Desktop,56,15,24,1,Corporate,0
6423,47,India,Classroom Training Live Session,Finance,449,35,12,4,4,Desktop,40,40,27,1,Corporate,0
6424,49,,,,656,16,9,63,2,,15,16,86,1,,0
6425,51,India,Instructor-led Online,Accounting,1180,5,5,51,6,Mobile,46,2,52,0,Corporate,0
6426,50,India,Self-paced,Investment,913,113,3,71,2,Mobile,29,0,70,0,Corporate,1
6427,34,Australia,Classroom Training Live Session,Accounting,746,79,7,59,1,Mobile,40,18,61,1,Corporate,0
6428,35,UK,Classroom Training Live Session,Accounting,432,40,8,10,5,Tablet,37,16,74,0,Corporate,0
6429,42,India,Self-paced,Investment,215,158,13,40,2,Desktop,43,43,9,0,Corporate,1
6430,27,Australia,Self-paced,Finance,1064,22,4,72,2,Mobile,5,32,15,1,Corporate,0
6431,29,Australia,Classroom Training Live Session,Risk,1034,6,6,20,0,Desktop,40,35,40,1,Corporate,0
6432,59,UK,Instructor-led Online,Risk,652,67,2,82,0,Desktop,18,25,78,0,Individual,0
6433,33,USA,Self-paced,Investment,959,158,7,69,1,Desktop,4,35,58,0,Individual,1
6434,31,Canada,Self-paced,Investment,1044,113,3,8,2,Desktop,48,15,93,0,Individual,0
6435,56,Australia,Self-paced,Investment,103,130,6,57,5,Desktop,33,24,70,0,Individual,0
6436,53,India,Classroom Training Live Session,Investment,969,106,6,2,5,Mobile,57,10,20,0,Corporate,0
6437,39,Australia,Classroom Training Live Session,Accounting,1129,150,3,49,1,Tablet,22,13,46,0,Corporate,0
6438,20,India,Instructor-led Online,Finance,152,67,14,66,0,Tablet,38,1,4,0,Individual,0
6439,47,UK,Self-paced,Risk,508,75,4,56,2,Desktop,42,11,95,0,Corporate,0
6440,54,India,Self-paced,Finance,903,130,2,99,0,Desktop,39,43,9,0,Individual,0
6441,20,Canada,Instructor-led Online,Accounting,706,2,14,76,3,Desktop,11,14,84,1,Corporate,0
6442,52,Australia,Instructor-led Online,Risk,223,146,5,78,4,Mobile,11,33,4,1,Individual,1
6443,53,Australia,Instructor-led Online,Investment,395,2,8,52,2,Tablet,10,9,27,0,Individual,0
6444,24,USA,Instructor-led Online,Finance,1060,143,6,67,6,Tablet,19,2,28,1,Corporate,1
6445,52,India,Instructor-led Online,Accounting,776,84,2,41,0,Tablet,32,29,93,1,Individual,0
6446,40,Canada,Self-paced,Finance,1165,164,7,33,4,Desktop,6,24,2,0,Individual,1
6447,30,India,Classroom Training Live Session,Accounting,1122,56,7,46,4,Mobile,1,3,12,1,Corporate,0
6448,55,Canada,Instructor-led Online,Risk,979,98,2,42,0,Tablet,3,27,31,0,Individual,0
6449,30,Canada,Classroom Training Live Session,Accounting,955,139,8,78,4,Desktop,33,33,31,1,Individual,1
6450,46,UK,Self-paced,Finance,952,21,6,46,5,Desktop,10,33,77,1,Individual,0
6451,50,USA,Self-paced,Accounting,975,70,1,45,1,Mobile,21,15,6,0,Individual,0
6452,34,USA,Classroom Training Physical,Risk,495,76,10,18,3,Tablet,50,1,95,1,Corporate,0
6453,31,Canada,Classroom Training Live Session,Accounting,448,34,14,69,2,Mobile,58,28,9,1,Corporate,0
6454,49,India,Self-paced,Investment,236,58,3,21,4,Mobile,43,13,25,1,Corporate,0
6455,39,Australia,Instructor-led Online,Accounting,688,165,9,82,2,Desktop,59,48,58,1,Individual,1
6456,23,UK,Self-paced,Accounting,831,65,13,84,2,Desktop,10,8,9,1,Individual,0
6457,56,India,Instructor-led Online,Risk,1058,136,7,59,2,Mobile,30,6,44,0,Corporate,1
6458,46,USA,Instructor-led Online,Accounting,258,52,14,3,5,Mobile,45,28,48,0,Corporate,0
6459,37,USA,Self-paced,Risk,865,165,13,51,6,Desktop,53,1,20,0,Corporate,1
6460,58,India,Classroom Training Live Session,Investment,889,170,11,56,4,Mobile,52,21,79,1,Individual,1
6461,24,USA,Instructor-led Online,Finance,823,54,8,59,3,Mobile,40,28,42,0,Individual,0
6462,25,UK,Instructor-led Online,Investment,1039,56,9,14,0,Desktop,56,44,79,1,Corporate,0
6463,54,Canada,Classroom Training Live Session,Accounting,201,41,12,28,6,Mobile,33,21,89,1,Individual,0
6464,29,Australia,Self-paced,Accounting,1147,21,3,24,3,Desktop,49,49,90,1,Corporate,0
6465,46,Australia,Self-paced,Accounting,259,8,5,16,3,Mobile,25,2,74,1,Individual,0
6466,50,India,Instructor-led Online,Investment,131,166,3,9,6,Tablet,5,24,0,1,Individual,1
6467,42,UK,Classroom Training Live Session,Investment,919,12,13,8,4,Mobile,32,39,33,1,Individual,0
6468,50,Australia,Instructor-led Online,Finance,1072,82,10,61,6,Tablet,46,1,88,1,Corporate,1
6469,37,USA,Instructor-led Online,Investment,213,132,7,97,3,Desktop,16,3,47,1,Individual,1
6470,51,UK,Classroom Training Live Session,Investment,873,6,11,7,0,Desktop,18,17,93,1,Individual,0
6471,33,UK,Self-paced,Risk,314,159,11,18,2,Desktop,0,2,71,0,Individual,1
6472,30,USA,Instructor-led Online,Accounting,384,94,11,33,6,Tablet,28,29,54,1,Corporate,0
6473,35,India,Self-paced,Investment,1133,115,13,50,5,Desktop,30,34,45,1,Individual,1
6474,51,India,Self-paced,Finance,676,163,14,89,4,Tablet,50,3,85,0,Corporate,1
6475,45,India,Self-paced,Risk,1172,76,12,1,4,Tablet,25,16,42,0,Individual,0
6476,19,USA,Classroom Training Physical,Accounting,906,26,13,21,2,Desktop,23,28,9,1,Corporate,0
6477,56,USA,Instructor-led Online,Finance,862,134,11,0,0,Desktop,10,38,68,1,Corporate,0
6478,44,Canada,Instructor-led Online,Accounting,709,146,1,65,4,Desktop,38,0,91,0,Individual,1
6479,50,Canada,Instructor-led Online,Finance,1116,113,13,0,4,Mobile,6,19,25,0,Corporate,1
6480,20,India,Instructor-led Online,Risk,788,14,3,57,3,Mobile,57,5,65,1,Individual,0
6481,22,UK,Instructor-led Online,Finance,611,119,9,33,0,Desktop,29,21,24,1,Corporate,0
6482,45,Australia,Self-paced,Accounting,941,73,10,35,0,Desktop,10,24,74,0,Individual,0
6483,40,Australia,Self-paced,Finance,1126,136,10,35,6,Tablet,12,29,40,1,Individual,1
6484,42,India,Classroom Training Live Session,Accounting,169,55,3,80,3,Desktop,54,32,21,1,Corporate,0
6485,35,Canada,Instructor-led Online,Risk,1197,66,13,31,2,Desktop,18,4,47,1,Corporate,1
6486,31,India,Instructor-led Online,Risk,333,171,2,74,2,Tablet,45,37,85,1,Individual,1
6487,47,Australia,Classroom Training Live Session,Investment,449,178,10,85,1,Tablet,18,14,59,0,Individual,1
6488,35,,,,415,146,14,40,1,,17,31,37,1,,1
6489,46,USA,Self-paced,Finance,524,127,2,86,3,Desktop,52,34,61,1,Corporate,0
6490,37,Canada,Instructor-led Online,Risk,453,6,2,7,5,Desktop,15,45,23,0,Individual,0
6491,26,USA,Classroom Training Physical,Risk,1056,60,12,50,2,Tablet,10,8,15,0,Corporate,0
6492,27,Australia,Classroom Training Live Session,Accounting,1093,65,7,94,5,Mobile,10,40,82,1,Individual,1
6493,59,Australia,Instructor-led Online,Accounting,152,97,3,25,4,Mobile,28,34,2,1,Individual,0
6494,28,USA,Self-paced,Accounting,229,40,14,14,2,Desktop,5,33,20,1,Individual,0
6495,26,Canada,Self-paced,Investment,557,9,0,15,5,Tablet,13,20,71,1,Individual,0
6496,49,Australia,Classroom Training Live Session,Finance,651,58,2,3,1,Tablet,56,35,51,1,Individual,0
6497,41,Canada,Classroom Training Live Session,Risk,151,14,6,72,1,Desktop,19,2,75,0,Corporate,0
6498,39,Canada,Classroom Training Live Session,Risk,1026,137,13,50,4,Desktop,8,15,63,0,Individual,1
6499,44,USA,Self-paced,Investment,914,73,10,27,2,Tablet,37,31,40,0,Corporate,0
6500,53,USA,Classroom Training Live Session,Finance,532,163,5,39,4,Desktop,32,29,1,1,Corporate,1
6501,18,Canada,Instructor-led Online,Accounting,1111,19,8,68,3,Tablet,51,13,76,0,Individual,0
6502,51,USA,Classroom Training Physical,Risk,767,171,2,14,2,Tablet,26,3,84,1,Individual,0
6503,40,USA,Classroom Training Live Session,Risk,1008,60,10,49,6,Desktop,48,37,91,0,Individual,0
6504,19,Canada,Self-paced,Investment,377,35,12,8,6,Desktop,16,13,31,0,Corporate,0
6505,27,India,Instructor-led Online,Investment,773,133,5,32,4,Tablet,7,17,88,1,Corporate,0
6506,57,India,Self-paced,Finance,976,4,5,88,4,Desktop,44,45,72,1,Individual,0
6507,58,UK,Instructor-led Online,Risk,516,66,1,71,0,Tablet,34,28,31,0,Individual,0
6508,57,,,,631,97,6,2,4,,46,10,25,0,,0
6509,32,Australia,Instructor-led Online,Finance,481,28,2,53,1,Mobile,14,12,86,1,Individual,0
6510,49,Canada,Instructor-led Online,Finance,383,91,3,90,4,Tablet,19,43,82,0,Corporate,0
6511,27,Australia,Instructor-led Online,Investment,124,115,14,83,6,Desktop,39,22,66,0,Individual,1
6512,29,UK,Instructor-led Online,Finance,605,70,11,84,0,Tablet,35,17,43,0,Individual,0
6513,22,UK,Instructor-led Online,Finance,820,166,3,1,2,Tablet,2,29,96,0,Corporate,0
6514,43,UK,Self-paced,Investment,205,28,14,72,4,Tablet,14,31,12,1,Corporate,0
6515,50,UK,Self-paced,Investment,278,70,13,29,5,Desktop,6,2,94,1,Individual,0
6516,55,Australia,Instructor-led Online,Finance,114,50,3,41,3,Desktop,51,21,30,1,Individual,0
6517,45,Canada,Instructor-led Online,Accounting,819,19,7,77,6,Tablet,23,49,10,0,Corporate,0
6518,44,Australia,Self-paced,Accounting,158,32,1,3,1,Mobile,50,46,53,0,Corporate,0
6519,18,India,Self-paced,Finance,1092,19,6,44,0,Desktop,37,6,45,0,Individual,0
6520,55,UK,Classroom Training Live Session,Risk,704,12,1,42,6,Desktop,41,47,79,0,Individual,0
6521,21,USA,Self-paced,Accounting,1045,126,9,66,3,Desktop,10,36,1,0,Individual,1
6522,49,,,,696,43,10,27,2,,0,15,66,0,,0
6523,47,,,,890,175,10,18,5,,10,8,24,0,,1
6524,47,Australia,Instructor-led Online,Finance,640,95,1,2,6,Tablet,1,3,40,0,Corporate,0
